Case ID,Activity,Timestamp,Resource,Verzekeringstype,Kanaal,Risiconiveau,Afwijzingsreden
INS-2025-0185,Polis gecontroleerd,2025-02-12 02:16:27,Layla N.,Zorgverzekering,Telefoon,,
INS-2025-0209,Aanvraag ontvangen,2025-02-12 02:17:53,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0217,Premie definitief vastgesteld,2025-02-12 02:25:39,Sander K.,Zorgverzekering,E-mail,,
INS-2025-0209,Aanvraag geregistreerd,2025-02-12 02:28:50,Bas de W.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0240,Risicoanalyse afgerond,2025-02-12 02:41:46,Nora F.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0060,Aanvullende info ontvangen,2025-02-12 02:47:17,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0066,Risicoclassificatie vastgesteld,2025-02-12 02:58:16,Dirk M.,Levensverzekering,Tussenpersoon,Laag,
INS-2025-0120,Risicoanalyse gestart,2025-02-12 03:02:25,Dirk M.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0289,Intake voltooid,2025-02-12 03:04:22,Bas de W.,Autoverzekering,Telefoon,,
INS-2025-0256,Documentcontrole goedgekeurd,2025-02-12 03:12:17,Joost H.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0293,Offerte verstuurd naar klant,2025-02-12 03:18:33,SYSTEEM,Reisverzekering,Telefoon,,
INS-2025-0145,Premieberekening gestart,2025-02-12 03:21:20,Bianca V.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0217,Offerte aangemaakt,2025-02-12 03:22:55,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0154,Polis gecontroleerd,2025-02-12 03:24:06,Layla N.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0060,Intake voltooid,2025-02-12 03:40:47,Fatima K.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0289,Documentcontrole gestart,2025-02-12 03:53:37,Joost H.,Autoverzekering,Telefoon,,
INS-2025-0240,Acceptatiebeoordeling gestart,2025-02-12 03:56:30,Wendy R.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0256,Risicoanalyse gestart,2025-02-12 04:02:45,Ahmed T.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0185,Fout gevonden in polis,2025-02-12 04:09:04,Layla N.,Zorgverzekering,Telefoon,,
INS-2025-0209,Intake voltooid,2025-02-12 04:14:12,Yousra B.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0060,Documentcontrole gestart,2025-02-12 04:17:28,Marieke S.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0223,Aanvraag ontvangen,2025-02-12 04:21:50,SYSTEEM,Autoverzekering,Telefoon,,
INS-2025-0154,Polis definitief vastgesteld,2025-02-12 04:23:03,Ingrid Z.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0229,Risicoanalyse afgerond,2025-02-12 04:27:12,Ahmed T.,Reisverzekering,E-mail,,
INS-2025-0066,Risicoanalyse afgerond,2025-02-12 04:28:20,Ahmed T.,Levensverzekering,Tussenpersoon,,
INS-2025-0010,Premieberekening gestart,2025-02-12 04:29:33,Bianca V.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0262,Premieberekening gestart,2025-02-12 04:30:45,Sander K.,Zorgverzekering,Telefoon,,
INS-2025-0228,Aanvullend onderzoek aangevraagd,2025-02-12 04:36:48,Ahmed T.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0295,Risicoclassificatie vastgesteld,2025-02-12 04:56:22,Saskia L.,Autoverzekering,Tussenpersoon,Hoog,
INS-2025-0154,Startpremie geïncasseerd,2025-02-12 04:56:56,Bianca V.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0217,Offerte verstuurd naar klant,2025-02-12 04:59:42,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0134,Risicoanalyse afgerond,2025-02-12 05:10:19,Ahmed T.,Zorgverzekering,Online portal,,
INS-2025-0185,Polis gecorrigeerd,2025-02-12 05:12:00,Thomas A.,Zorgverzekering,Telefoon,,
INS-2025-0037,Aanvraag ontvangen,2025-02-12 05:23:25,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0066,Acceptatiebeoordeling gestart,2025-02-12 05:25:10,Wendy R.,Levensverzekering,Tussenpersoon,,
INS-2025-0243,Polis aangemaakt in systeem,2025-02-12 05:28:30,Thomas A.,Zorgverzekering,Telefoon,,
INS-2025-0154,Polis geactiveerd,2025-02-12 05:33:14,SYSTEEM,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0223,Aanvraag geregistreerd,2025-02-12 05:34:39,Roel V.,Autoverzekering,Telefoon,,
INS-2025-0262,Premie definitief vastgesteld,2025-02-12 05:42:42,Bianca V.,Zorgverzekering,Telefoon,,
INS-2025-0284,Documentcontrole goedgekeurd,2025-02-12 05:47:17,Joost H.,Opstalverzekering,Tussenpersoon,,
INS-2025-0185,Polis definitief vastgesteld,2025-02-12 05:50:33,Thomas A.,Zorgverzekering,Telefoon,,
INS-2025-0209,Documentcontrole gestart,2025-02-12 05:59:18,Marieke S.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0154,Welkomstbericht verstuurd,2025-02-12 06:06:21,SYSTEEM,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0037,Aanvraag geregistreerd,2025-02-12 06:09:32,Roel V.,Zorgverzekering,E-mail,,
INS-2025-0300,Premieberekening gestart,2025-02-12 06:13:47,Sander K.,Inboedelverzekering,E-mail,,
INS-2025-0262,Offerte aangemaakt,2025-02-12 06:22:34,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0229,Acceptatiebeoordeling gestart,2025-02-12 06:23:35,Wendy R.,Reisverzekering,E-mail,,
INS-2025-0247,Risicoclassificatie vastgesteld,2025-02-12 06:42:35,Nora F.,Reisverzekering,E-mail,Midden,
INS-2025-0134,Acceptatiebeoordeling gestart,2025-02-12 06:43:54,Wendy R.,Zorgverzekering,Online portal,,
INS-2025-0010,Premie definitief vastgesteld,2025-02-12 06:53:01,Bianca V.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0099,Premieberekening gestart,2025-02-12 07:00:39,Bianca V.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0185,Startpremie geïncasseerd,2025-02-12 07:03:57,Bianca V.,Zorgverzekering,Telefoon,,
INS-2025-0284,Risicoanalyse gestart,2025-02-12 07:15:10,Nora F.,Opstalverzekering,Tussenpersoon,,
INS-2025-0145,Premie definitief vastgesteld,2025-02-12 07:21:16,Bianca V.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0223,Intake voltooid,2025-02-12 07:22:16,Fatima K.,Autoverzekering,Telefoon,,
INS-2025-0212,Premieberekening gestart,2025-02-12 07:30:25,Sander K.,Reisverzekering,Tussenpersoon,,
INS-2025-0129,Premieberekening gestart,2025-02-12 07:36:29,Bianca V.,Opstalverzekering,Tussenpersoon,,
INS-2025-0010,Offerte aangemaakt,2025-02-12 07:45:43,SYSTEEM,Arbeidsongeschiktheid,E-mail,,
INS-2025-0154,Aanvraagproces afgerond,2025-02-12 08:00:48,SYSTEEM,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0185,Polis geactiveerd,2025-02-12 08:02:30,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0048,Premieberekening gestart,2025-02-12 08:05:29,Sander K.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0295,Aanvullend onderzoek aangevraagd,2025-02-12 08:14:20,Dirk M.,Autoverzekering,Tussenpersoon,,
INS-2025-0117,Aanvraag ontvangen,2025-02-12 08:14:27,SYSTEEM,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0262,Offerte verstuurd naar klant,2025-02-12 08:19:45,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0117,Aanvraag geregistreerd,2025-02-12 08:22:50,Yousra B.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0243,Polis gecontroleerd,2025-02-12 08:23:08,Ingrid Z.,Zorgverzekering,Telefoon,,
INS-2025-0118,Aanvraag ontvangen,2025-02-12 08:27:06,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0223,Documentcontrole gestart,2025-02-12 08:33:30,Eline P.,Autoverzekering,Telefoon,,
INS-2025-0118,Aanvraag geregistreerd,2025-02-12 08:41:42,Roel V.,Opstalverzekering,Tussenpersoon,,
INS-2025-0212,Handmatige premiecorrectie toegepast,2025-02-12 08:41:52,Sander K.,Reisverzekering,Tussenpersoon,,
INS-2025-0240,Premieberekening gestart,2025-02-12 08:43:03,Sander K.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0145,Offerte aangemaakt,2025-02-12 08:46:43,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0129,Premie definitief vastgesteld,2025-02-12 08:48:43,Bianca V.,Opstalverzekering,Tussenpersoon,,
INS-2025-0185,Welkomstbericht verstuurd,2025-02-12 08:56:31,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0010,Offerte verstuurd naar klant,2025-02-12 08:58:03,SYSTEEM,Arbeidsongeschiktheid,E-mail,,
INS-2025-0035,Premieberekening gestart,2025-02-12 09:04:18,Sander K.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0247,Risicoanalyse afgerond,2025-02-12 09:06:01,Dirk M.,Reisverzekering,E-mail,,
INS-2025-0037,Intake voltooid,2025-02-12 09:25:36,Yousra B.,Zorgverzekering,E-mail,,
INS-2025-0145,Offerte verstuurd naar klant,2025-02-12 09:46:17,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0209,Documentcontrole goedgekeurd,2025-02-12 09:55:01,Joost H.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0129,Offerte aangemaakt,2025-02-12 09:59:55,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0247,Acceptatiebeoordeling gestart,2025-02-12 10:05:21,Wendy R.,Reisverzekering,E-mail,,
INS-2025-0243,Polis definitief vastgesteld,2025-02-12 10:07:16,Thomas A.,Zorgverzekering,Telefoon,,
INS-2025-0185,Aanvraagproces afgerond,2025-02-12 10:10:58,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0022,Aanvraag ontvangen,2025-02-12 10:51:30,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0117,Intake voltooid,2025-02-12 10:51:35,Yousra B.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0037,Documentcontrole gestart,2025-02-12 10:53:43,Marieke S.,Zorgverzekering,E-mail,,
INS-2025-0022,Aanvraag geregistreerd,2025-02-12 11:03:40,Fatima K.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0118,Intake voltooid,2025-02-12 11:12:19,Fatima K.,Opstalverzekering,Tussenpersoon,,
INS-2025-0243,Startpremie geïncasseerd,2025-02-12 11:21:34,Sander K.,Zorgverzekering,Telefoon,,
INS-2025-0060,Documentcontrole goedgekeurd,2025-02-12 11:37:07,Marieke S.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0289,Documentcontrole goedgekeurd,2025-02-12 11:39:29,Joost H.,Autoverzekering,Telefoon,,
INS-2025-0209,Risicoanalyse gestart,2025-02-12 11:43:26,Dirk M.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0129,Offerte verstuurd naar klant,2025-02-12 11:46:03,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0212,Premie definitief vastgesteld,2025-02-12 11:48:53,Sander K.,Reisverzekering,Tussenpersoon,,
INS-2025-0300,Handmatige premiecorrectie toegepast,2025-02-12 12:02:51,Bianca V.,Inboedelverzekering,E-mail,,
INS-2025-0035,Premie definitief vastgesteld,2025-02-12 12:07:25,Bianca V.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0117,Documentcontrole gestart,2025-02-12 12:13:53,Eline P.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0118,Documentcontrole gestart,2025-02-12 12:19:52,Marieke S.,Opstalverzekering,Tussenpersoon,,
INS-2025-0240,Premie definitief vastgesteld,2025-02-12 12:31:03,Sander K.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0243,Polis geactiveerd,2025-02-12 12:37:22,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0099,Handmatige premiecorrectie toegepast,2025-02-12 12:38:59,Bianca V.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0181,Premieberekening gestart,2025-02-12 12:39:36,Bianca V.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0136,Aanvraag ontvangen,2025-02-12 12:43:57,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0060,Risicoanalyse gestart,2025-02-12 12:56:21,Ahmed T.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0261,Risicoclassificatie vastgesteld,2025-02-12 12:56:56,Dirk M.,Reisverzekering,Tussenpersoon,Laag,
INS-2025-0075,Risicoclassificatie vastgesteld,2025-02-12 13:01:21,Ahmed T.,Inboedelverzekering,Tussenpersoon,Midden,
INS-2025-0022,Aanvullende info opgevraagd,2025-02-12 13:01:39,Roel V.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0048,Premie definitief vastgesteld,2025-02-12 13:10:03,Bianca V.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0289,Risicoanalyse gestart,2025-02-12 13:28:06,Nora F.,Autoverzekering,Telefoon,,
INS-2025-0223,Documentcontrole goedgekeurd,2025-02-12 13:30:29,Joost H.,Autoverzekering,Telefoon,,
INS-2025-0212,Offerte aangemaakt,2025-02-12 13:37:16,SYSTEEM,Reisverzekering,Tussenpersoon,,
INS-2025-0136,Aanvraag geregistreerd,2025-02-12 13:50:34,Yousra B.,Zorgverzekering,Telefoon,,
INS-2025-0035,Offerte aangemaakt,2025-02-12 13:55:58,SYSTEEM,Arbeidsongeschiktheid,Online portal,,
INS-2025-0243,Welkomstbericht verstuurd,2025-02-12 14:02:00,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0075,Risicoanalyse afgerond,2025-02-12 14:08:52,Nora F.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0212,Offerte verstuurd naar klant,2025-02-12 14:14:43,SYSTEEM,Reisverzekering,Tussenpersoon,,
INS-2025-0048,Offerte aangemaakt,2025-02-12 14:16:52,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0242,Risicoclassificatie vastgesteld,2025-02-12 14:17:20,Saskia L.,Zorgverzekering,Telefoon,Midden,
INS-2025-0240,Offerte aangemaakt,2025-02-12 14:21:40,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0265,Premieberekening gestart,2025-02-12 14:22:28,Sander K.,Zorgverzekering,Telefoon,,
INS-2025-0223,Risicoanalyse gestart,2025-02-12 14:31:18,Nora F.,Autoverzekering,Telefoon,,
INS-2025-0300,Premie definitief vastgesteld,2025-02-12 14:31:55,Bianca V.,Inboedelverzekering,E-mail,,
INS-2025-0196,Offerte geweigerd door klant,2025-02-12 14:35:30,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0066,Premieberekening gestart,2025-02-12 14:53:26,Bianca V.,Levensverzekering,Tussenpersoon,,
INS-2025-0118,Document afgekeurd,2025-02-12 15:01:50,Marieke S.,Opstalverzekering,Tussenpersoon,,
INS-2025-0153,Herziene offerte verstuurd,2025-02-12 15:03:56,SYSTEEM,Inboedelverzekering,Tussenpersoon,,
INS-2025-0243,Aanvraagproces afgerond,2025-02-12 15:13:09,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0088,Risicoclassificatie vastgesteld,2025-02-12 15:13:50,Ahmed T.,Zorgverzekering,Online portal,Laag,
INS-2025-0261,Risicoanalyse afgerond,2025-02-12 15:14:04,Nora F.,Reisverzekering,Tussenpersoon,,
INS-2025-0099,Premie definitief vastgesteld,2025-02-12 15:20:40,Bianca V.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0048,Offerte verstuurd naar klant,2025-02-12 15:24:16,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0075,Acceptatiebeoordeling gestart,2025-02-12 15:27:13,Pieter dB.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0108,Risicoclassificatie vastgesteld,2025-02-12 15:29:12,Saskia L.,Reisverzekering,Online portal,Laag,
INS-2025-0035,Offerte verstuurd naar klant,2025-02-12 15:29:29,SYSTEEM,Arbeidsongeschiktheid,Online portal,,
INS-2025-0300,Offerte aangemaakt,2025-02-12 15:36:32,SYSTEEM,Inboedelverzekering,E-mail,,
INS-2025-0247,Premieberekening gestart,2025-02-12 15:41:12,Sander K.,Reisverzekering,E-mail,,
INS-2025-0240,Offerte verstuurd naar klant,2025-02-12 16:09:45,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0099,Offerte aangemaakt,2025-02-12 16:40:38,SYSTEEM,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0261,Acceptatiebeoordeling gestart,2025-02-12 16:41:14,Frank O.,Reisverzekering,Tussenpersoon,,
INS-2025-0037,Documentcontrole goedgekeurd,2025-02-12 16:48:33,Eline P.,Zorgverzekering,E-mail,,
INS-2025-0242,Risicoanalyse afgerond,2025-02-12 16:48:39,Nora F.,Zorgverzekering,Telefoon,,
INS-2025-0117,Documentcontrole goedgekeurd,2025-02-12 16:50:52,Eline P.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0265,Premie definitief vastgesteld,2025-02-12 16:56:23,Sander K.,Zorgverzekering,Telefoon,,
INS-2025-0088,Risicoanalyse afgerond,2025-02-12 16:58:36,Nora F.,Zorgverzekering,Online portal,,
INS-2025-0118,Correctie opgevraagd bij klant,2025-02-12 16:59:23,Joost H.,Opstalverzekering,Tussenpersoon,,
INS-2025-0108,Risicoanalyse afgerond,2025-02-12 17:00:59,Ahmed T.,Reisverzekering,Online portal,,
INS-2025-0051,Offerte geaccepteerd door klant,2025-02-12 17:02:06,SYSTEEM,Reisverzekering,Tussenpersoon,,
INS-2025-0196,Aanvraag ingetrokken door klant,2025-02-12 17:13:59,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0025,Aanvraag ontvangen,2025-02-12 17:21:18,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0242,Acceptatiebeoordeling gestart,2025-02-12 17:21:23,Pieter dB.,Zorgverzekering,Telefoon,,
INS-2025-0300,Offerte verstuurd naar klant,2025-02-12 17:23:40,SYSTEEM,Inboedelverzekering,E-mail,,
INS-2025-0099,Offerte verstuurd naar klant,2025-02-12 17:29:23,SYSTEEM,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0097,Offerte geaccepteerd door klant,2025-02-12 17:32:41,SYSTEEM,Autoverzekering,E-mail,,
INS-2025-0136,Aanvullende info opgevraagd,2025-02-12 17:34:14,Yousra B.,Zorgverzekering,Telefoon,,
INS-2025-0088,Acceptatiebeoordeling gestart,2025-02-12 17:36:50,Frank O.,Zorgverzekering,Online portal,,
INS-2025-0247,Premie definitief vastgesteld,2025-02-12 17:46:17,Sander K.,Reisverzekering,E-mail,,
INS-2025-0041,Offerte geweigerd door klant,2025-02-12 17:50:01,SYSTEEM,Zorgverzekering,Online portal,,
INS-2025-0181,Premie definitief vastgesteld,2025-02-12 17:55:07,Bianca V.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0066,Premie definitief vastgesteld,2025-02-12 18:03:32,Sander K.,Levensverzekering,Tussenpersoon,,
INS-2025-0117,Risicoanalyse gestart,2025-02-12 18:03:43,Ahmed T.,Aansprakelijkheidsverzekering,Telefoon,,
INS-2025-0250,Aanvullende info ontvangen,2025-02-12 18:08:29,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0025,Aanvraag geregistreerd,2025-02-12 18:16:46,Fatima K.,Opstalverzekering,Online portal,,
INS-2025-0265,Offerte aangemaakt,2025-02-12 18:17:20,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0037,Risicoanalyse gestart,2025-02-12 18:23:38,Ahmed T.,Zorgverzekering,E-mail,,
INS-2025-0121,Risicoclassificatie vastgesteld,2025-02-12 18:32:00,Ahmed T.,Zorgverzekering,E-mail,Midden,
INS-2025-0097,Polisopmaak gestart,2025-02-12 18:32:29,Ingrid Z.,Autoverzekering,E-mail,,
INS-2025-0051,Polisopmaak gestart,2025-02-12 18:42:13,Layla N.,Reisverzekering,Tussenpersoon,,
INS-2025-0108,Acceptatiebeoordeling gestart,2025-02-12 18:58:04,Frank O.,Reisverzekering,Online portal,,
INS-2025-0066,Offerte aangemaakt,2025-02-12 19:04:23,SYSTEEM,Levensverzekering,Tussenpersoon,,
INS-2025-0250,Intake voltooid,2025-02-12 19:05:43,Roel V.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0156,Aanvullende info ontvangen,2025-02-12 19:14:23,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0181,Offerte aangemaakt,2025-02-12 19:14:45,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0247,Offerte aangemaakt,2025-02-12 19:41:36,SYSTEEM,Reisverzekering,E-mail,,
INS-2025-0229,Premieberekening gestart,2025-02-12 19:52:29,Bianca V.,Reisverzekering,E-mail,,
INS-2025-0181,Offerte verstuurd naar klant,2025-02-12 20:02:21,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0066,Offerte verstuurd naar klant,2025-02-12 20:06:43,SYSTEEM,Levensverzekering,Tussenpersoon,,
INS-2025-0265,Offerte verstuurd naar klant,2025-02-12 20:14:50,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0263,Aanvraag ontvangen,2025-02-12 20:18:22,SYSTEEM,Autoverzekering,Online portal,,
INS-2025-0134,Premieberekening gestart,2025-02-12 20:19:10,Sander K.,Zorgverzekering,Online portal,,
INS-2025-0044,Risicoclassificatie vastgesteld,2025-02-12 20:21:20,Saskia L.,Levensverzekering,Telefoon,Midden,
INS-2025-0263,Aanvraag geregistreerd,2025-02-12 20:26:05,Yousra B.,Autoverzekering,Online portal,,
INS-2025-0025,Intake voltooid,2025-02-12 20:28:00,Yousra B.,Opstalverzekering,Online portal,,
INS-2025-0097,Polis aangemaakt in systeem,2025-02-12 20:50:09,Thomas A.,Autoverzekering,E-mail,,
INS-2025-0051,Polis aangemaakt in systeem,2025-02-12 20:51:52,Layla N.,Reisverzekering,Tussenpersoon,,
INS-2025-0256,Risicoclassificatie vastgesteld,2025-02-12 20:56:27,Ahmed T.,Aansprakelijkheidsverzekering,Tussenpersoon,Midden,
INS-2025-0250,Documentcontrole gestart,2025-02-12 20:57:08,Joost H.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0041,Heronderhandeling gestart,2025-02-12 21:03:27,Frank O.,Zorgverzekering,Online portal,,
INS-2025-0156,Intake voltooid,2025-02-12 21:10:31,Yousra B.,Levensverzekering,Telefoon,,
INS-2025-0261,Premieberekening gestart,2025-02-12 21:11:23,Sander K.,Reisverzekering,Tussenpersoon,,
INS-2025-0025,Documentcontrole gestart,2025-02-12 21:17:56,Marieke S.,Opstalverzekering,Online portal,,
INS-2025-0247,Offerte verstuurd naar klant,2025-02-12 21:32:38,SYSTEEM,Reisverzekering,E-mail,,
INS-2025-0008,Offerte geaccepteerd door klant,2025-02-12 21:58:57,SYSTEEM,Inboedelverzekering,Tussenpersoon,,
INS-2025-0120,Risicoclassificatie vastgesteld,2025-02-12 22:09:59,Nora F.,Aansprakelijkheidsverzekering,E-mail,Hoog,
INS-2025-0043,Offerte geaccepteerd door klant,2025-02-12 22:11:28,SYSTEEM,Arbeidsongeschiktheid,Online portal,,
INS-2025-0121,Risicoanalyse afgerond,2025-02-12 22:23:28,Ahmed T.,Zorgverzekering,E-mail,,
INS-2025-0044,Risicoanalyse afgerond,2025-02-12 22:25:23,Nora F.,Levensverzekering,Telefoon,,
INS-2025-0156,Documentcontrole gestart,2025-02-12 22:26:23,Joost H.,Levensverzekering,Telefoon,,
INS-2025-0043,Polisopmaak gestart,2025-02-12 23:05:52,Ingrid Z.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0075,Premieberekening gestart,2025-02-12 23:06:36,Bianca V.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0289,Risicoclassificatie vastgesteld,2025-02-12 23:18:03,Nora F.,Autoverzekering,Telefoon,Zeer hoog,
INS-2025-0263,Aanvullende info opgevraagd,2025-02-12 23:20:21,Bas de W.,Autoverzekering,Online portal,,
INS-2025-0008,Polisopmaak gestart,2025-02-12 23:23:58,Ingrid Z.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0051,Polis gecontroleerd,2025-02-12 23:33:14,Ingrid Z.,Reisverzekering,Tussenpersoon,,
INS-2025-0044,Acceptatiebeoordeling gestart,2025-02-12 23:34:15,Frank O.,Levensverzekering,Telefoon,,
INS-2025-0060,Risicoclassificatie vastgesteld,2025-02-12 23:41:54,Nora F.,Arbeidsongeschiktheid,Tussenpersoon,Zeer hoog,
INS-2025-0025,Documentcontrole goedgekeurd,2025-02-12 23:45:26,Eline P.,Opstalverzekering,Online portal,,
INS-2025-0097,Polis gecontroleerd,2025-02-12 23:49:12,Ingrid Z.,Autoverzekering,E-mail,,
INS-2025-0256,Risicoanalyse afgerond,2025-02-12 23:52:11,Saskia L.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0172,Offerte geaccepteerd door klant,2025-02-12 23:53:25,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0229,Premie definitief vastgesteld,2025-02-13 00:02:47,Sander K.,Reisverzekering,E-mail,,
INS-2025-0120,Aanvullend onderzoek aangevraagd,2025-02-13 00:14:05,Nora F.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0121,Acceptatiebeoordeling gestart,2025-02-13 00:22:38,Pieter dB.,Zorgverzekering,E-mail,,
INS-2025-0040,Onderzoeksrapport ontvangen,2025-02-13 00:36:30,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0261,Premie definitief vastgesteld,2025-02-13 00:41:23,Bianca V.,Reisverzekering,Tussenpersoon,,
INS-2025-0289,Aanvullend onderzoek aangevraagd,2025-02-13 00:46:15,Dirk M.,Autoverzekering,Telefoon,,
